S/N,Category,Title,Price,Item_url,Image_url
1969,Skirt,Zara Women Animal Print Skirt Ref 7563/265 NWT,$69.00,https://www.ebay.com/itm/202930240982?hash=item2f3f95bdd6:g:qGMAAOSwUi5eXeZL,https://i.ebayimg.com/thumbs/images/g/qGMAAOSwUi5eXeZL/s-l225.jpg
1970,Skirt,"Pappagallo Women's Mock Neck Pleated Skirt Dress, Black, 6",$91.27,https://www.ebay.com/itm/393363216665?epid=14047132963&hash=item5b96465919:g:CUQAAOSweVpgsK3j,https://i.ebayimg.com/thumbs/images/g/CUQAAOSweVpgsK3j/s-l225.jpg
1971,Skirt,Vintage Pleated Salmon Pink Skirt Sz 14 Long Length Fully Lined,$13.54,https://www.ebay.com/itm/334165804366?hash=item4dcdd5854e:g:E7kAAOSwv2xhVcm8,https://i.ebayimg.com/thumbs/images/g/E7kAAOSwv2xhVcm8/s-l225.jpg
1972,Skirt,Marks And Spencer Women's Size 16 Long Black Skirt length 36 inches,$1.34,https://www.ebay.com/itm/174959019045?hash=item28bc5ec425:g:WkAAAOSw20RhVYGm,https://i.ebayimg.com/thumbs/images/g/WkAAAOSw20RhVYGm/s-l225.jpg
1973,Skirt,BonMarche purple pleated midi skirt size 14,$11.37,https://www.ebay.com/itm/233480952642?hash=item365c8c9b42:g:6fwAAOSwA89eMytA,https://i.ebayimg.com/thumbs/images/g/6fwAAOSwA89eMytA/s-l225.jpg
1974,Skirt,NEW Oscar de la Renta Floral MIDI Skirt Black Stretch 2 4 XS S,$561.60,https://www.ebay.com/itm/293602118149?hash=item445c0cca05:g:vW0AAOSwKAFdqMjB,https://i.ebayimg.com/thumbs/images/g/vW0AAOSwKAFdqMjB/s-l225.jpg
1975,Skirt,New York & Company Women's Geometric Pattern Skirt Size Large NWT #2,$9.98,https://www.ebay.com/itm/254979025309?hash=item3b5def299d:g:Kv0AAOSw6NJgnr50,https://i.ebayimg.com/thumbs/images/g/Kv0AAOSw6NJgnr50/s-l225.jpg
1976,Skirt,Ladies BIANCO Denim Skirt Stretch Elastic Waist Size UK 10 Drawstring Waist,$21.77,https://www.ebay.com/itm/115023657856?hash=item1ac7f1bb80:g:0z8AAOSwJeVhCN8m,https://i.ebayimg.com/thumbs/images/g/0z8AAOSwJeVhCN8m/s-l225.jpg
1977,Skirt,"Hauber skirt, summer skirt;d love gr.38, very good condition",$25.94,https://www.ebay.com/itm/363563392627?hash=item54a6111e73:g:7GUAAOSwTt9g7-rb,https://i.ebayimg.com/thumbs/images/g/7GUAAOSwTt9g7-rb/s-l225.jpg
1978,Skirt,  New Womens Tartan Print Flared Sexy Skirt Ladies Flared Waisted Checks Skirt  ,$10.82,https://www.ebay.com/itm/284018412295?hash=item4220d10b07:g:UcQAAOSw1ktbXDZA,https://i.ebayimg.com/thumbs/images/g/UcQAAOSw1ktbXDZA/s-l225.jpg
1979,Skirt,"LADIES LIZ CLAIBORNE SKIRT, SIZE 10, LONG, BLACK TAILORED WITH LINING.",$15.00,https://www.ebay.com/itm/124693261271?hash=item1d084c2bd7:g:WokAAOSwEUFggdie,https://i.ebayimg.com/thumbs/images/g/WokAAOSwEUFggdie/s-l225.jpg
1980,Skirt,Large LuLaRoe Multi-Color Floral Stretch Skirt,$19.00,https://www.ebay.com/itm/283673118086?hash=item420c3c4586:g:fMkAAOSwkeddyfn-,https://i.ebayimg.com/thumbs/images/g/fMkAAOSwkeddyfn-/s-l225.jpg
1981,Skirt,Box Pleated Skirt - Size 10 (40 EUR),$28.30,https://www.ebay.com/itm/274230830294?hash=item3fd96e64d6:g:ZLwAAOSw6uxgBSon,https://i.ebayimg.com/thumbs/images/g/ZLwAAOSw6uxgBSon/s-l225.jpg
1982,Skirt,V By Very Houndstooth Mini Skirt size 10,$5.42,https://www.ebay.com/itm/165093012274?hash=item26704f7332:g:vqcAAOSwULxhT4NF,https://i.ebayimg.com/thumbs/images/g/vqcAAOSwULxhT4NF/s-l225.jpg
1983,Skirt,Women's Vintage US made  Rikki  J  Wrap  Skirt  Size 6   Rose  print   ,$22.00,https://www.ebay.com/itm/192867669821?hash=item2ce7cf173d:g:dZoAAOSwvbdZAOZ1,https://i.ebayimg.com/thumbs/images/g/dZoAAOSwvbdZAOZ1/s-l225.jpg
1984,Skirt,Women's Sz 6 Skirt Denim Blue Jean Mini Skirt Old Navy *,$15.00,https://www.ebay.com/itm/133016970800?hash=item1ef86de630:g:0YYAAOSwo4pYiTde,https://i.ebayimg.com/thumbs/images/g/0YYAAOSwo4pYiTde/s-l225.jpg
1985,Skirt,CUE IN THE CITY Black Green Midi Pencil Knit Insert Skirt - Size 8,$28.99,https://www.ebay.com/itm/154203391036?hash=item23e73d043c:g:aWAAAOSwApxftvss,https://i.ebayimg.com/thumbs/images/g/aWAAAOSwApxftvss/s-l225.jpg
2124,Skirt,Womens Banana Republic Silk Skirt 4,$13.37,https://www.ebay.com/itm/233145006391?hash=item3648867937:g:IZQAAOSw4shX~u3r,https://i.ebayimg.com/thumbs/images/g/IZQAAOSw4shX~u3r/s-l225.jpg
1986,Skirt,Eyf Ladies Summer Long Skirt Maxi Full Net Boho Hippie-Rock Jersey White Xs S M,$14.90,https://www.ebay.com/itm/353167499637?hash=item523a6c6175:g:TQIAAOSwQndhJkj4,https://i.ebayimg.com/thumbs/images/g/TQIAAOSwQndhJkj4/s-l225.jpg
1987,Skirt,TU blue patterned skirt size 14,$9.48,https://www.ebay.com/itm/233448545538?hash=item365a9e1d02:g:ZIMAAOSw6GJeB365,https://i.ebayimg.com/thumbs/images/g/ZIMAAOSw6GJeB365/s-l225.jpg
1988,Skirt,"Ann Taylor LOFT Women's Skirt Bottom, Cotton, Size 10",$20.00,https://www.ebay.com/itm/132957951930?hash=item1ef4e957ba:g:5KQAAOSwkiZcauC-,https://i.ebayimg.com/thumbs/images/g/5KQAAOSwkiZcauC-/s-l225.jpg
1989,Skirt,J Crew Women Madras Plaid Button Front Skirt sz 0,$10.00,https://www.ebay.com/itm/183956755442?hash=item2ad4ad53f2:g:yz0AAOSwXspdfpxU,https://i.ebayimg.com/thumbs/images/g/yz0AAOSwXspdfpxU/s-l225.jpg
1990,Skirt,Mini lined Skirt SM Gap True Black Sequins  100% polyester Zipper left side NWT,$15.50,https://www.ebay.com/itm/362822146108?hash=item5479e2983c:g:9hUAAOSw2GlXGnge,https://i.ebayimg.com/thumbs/images/g/9hUAAOSw2GlXGnge/s-l225.jpg
1991,Skirt,Banana Republic Womens Black Stretch Pencil Skirt Size 8,$13.00,https://www.ebay.com/itm/124163369989?hash=item1ce8b6ac05:g:wIMAAOSwlgVeoPoB,https://i.ebayimg.com/thumbs/images/g/wIMAAOSwlgVeoPoB/s-l225.jpg
1992,Skirt,Radanya Women Maxi Broomstick Skirt Party Wear Maxi Bohemia Skirt Long Skirt,$28.99 to $30.99,https://www.ebay.com/itm/313003893454?hash=item48e07c62ce:g:hYgAAOSwvvJeTnVU,https://i.ebayimg.com/thumbs/images/g/hYgAAOSwvvJeTnVU/s-l225.jpg
1993,Skirt,Ladies Long Grey And Black Petten Per Una Skirt Size 16L,$5.14,https://www.ebay.com/itm/403202035475?hash=item5de0b6cf13:g:QJ4AAOSwgn5hVynN,https://i.ebayimg.com/thumbs/images/g/QJ4AAOSwgn5hVynN/s-l225.jpg
1994,Skirt,I. MAGNIN CRYSTAL COLLECTION  MAXI/LONG  PLEATED SKIRT  GRAY SIZE 6,$45.00,https://www.ebay.com/itm/312547804720?hash=item48c54d0630:g:OGwAAOSwzpFbBzRn,https://i.ebayimg.com/thumbs/images/g/OGwAAOSwzpFbBzRn/s-l225.jpg
1995,Skirt,One Clothing Womens Sequined Pencil Skirt Black Side Zipper M New,$19.77,https://www.ebay.com/itm/334090431040?hash=item4dc9576a40:g:luAAAOSw6jdg~pwf,https://i.ebayimg.com/thumbs/images/g/luAAAOSw6jdg~pwf/s-l225.jpg
1996,Skirt,Review Pink Skirt Size 12,$15.97,https://www.ebay.com/itm/174286505210?hash=item28944904fa:g:bqQAAOSwC2NeweN7,https://i.ebayimg.com/thumbs/images/g/bqQAAOSwC2NeweN7/s-l225.jpg
1997,Skirt,Vigoss Fit Skirt Stretch Womens Sz  26,$12.99,https://www.ebay.com/itm/124673141770?hash=item1d07192c0a:g:FzsAAOSw~WtfBiLy,https://i.ebayimg.com/thumbs/images/g/FzsAAOSw~WtfBiLy/s-l225.jpg
1998,Skirt,UK WOMEN'S LADIES SEXY HOT PARTY PU FAUX LEATHER MIDI PENCIL SKIRT SIZE 6-20,$20.29,https://www.ebay.com/itm/353615289400?hash=item52551d1c38:g:slIAAOSw0GZhEQZr,https://i.ebayimg.com/thumbs/images/g/slIAAOSw0GZhEQZr/s-l225.jpg
1999,Skirt,Ladies Womans Pink Soda Size 14 Khaki And Gold Skirt,$4.74,https://www.ebay.com/itm/353700293491?hash=item525a2e2b73:g:sAUAAOSwRuxhTOpU,https://i.ebayimg.com/thumbs/images/g/sAUAAOSwRuxhTOpU/s-l225.jpg
2000,Skirt,Insistline - Skinny Datex Mini Skirt with Lacing IN Various Colours,$121.30,https://www.ebay.com/itm/373648821265?hash=item56ff348c11:g:Ha8AAOSwPCFg7V9m,https://i.ebayimg.com/thumbs/images/g/Ha8AAOSwPCFg7V9m/s-l225.jpg
2001,Skirt,Womens Cut Out Wrap Asymmetrical Skirt Elastic Waist New Formal Size 8-12 FK1272,$9.46,https://www.ebay.com/itm/331281287097?hash=item4d21e747b9:g:k4cAAOSwxCxT4ObA,https://i.ebayimg.com/thumbs/images/g/k4cAAOSwxCxT4ObA/s-l225.jpg
2002,Skirt,TeeFury Grass Pokemon skirt US size M,$5.69,https://www.ebay.com/itm/115021985603?hash=item1ac7d83743:g:XasAAOSwZPRhVzA1,https://i.ebayimg.com/thumbs/images/g/XasAAOSwZPRhVzA1/s-l225.jpg
2003,Skirt,New with Tags LuLaRoe Cassie Pencil Skirt Stretchy Comfort Women's Size XS #m05,$13.99,https://www.ebay.com/itm/203060629058?hash=item2f475b4e42:g:uKkAAOSw25dfIBx7,https://i.ebayimg.com/thumbs/images/g/uKkAAOSw25dfIBx7/s-l225.jpg
2004,Skirt,NWOT J. CREW Above Knee Black Flounce Skirt  - Size 6,$26.95,https://www.ebay.com/itm/114502161577?hash=item1aa8dc54a9:g:gd0AAOSwSY9a74pu,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif
2005,Skirt,Roberta Scarpa Women's Orange Stretch Skirt Made in Italy Retail,$50.06,https://www.ebay.com/itm/203349849306?hash=item2f589874da:g:CUgAAOSwMU1geMRq,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif
2006,Skirt,White House Black Market womens size 4 black skirt pleated knee length,$29.00,https://www.ebay.com/itm/143394203906?hash=item2162f5e902:g:--QAAOSwGSRbMQ0V,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif
2007,Skirt,Witchery Womens Denim Skirt Size 10 Blue Mini Zip Low Rise 187.02,$13.03,https://www.ebay.com/itm/294434119557?_trkparms=ispr%3D1&hash=item448da41f85:g:htYAAOSwvVxhPv-3&amdata=enc%3AAQAGAAACoPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS%252Fwocn770hnih0B3mVHNZ5NpjBSHrmrzmF9Kln9SshedTVJahxA%252BSHSOSBHcLpKGnSpLUe5NbMh7KJdXbngUliy8UUxi%252BWM51fUt4FkttkGIPQBnkaQzLyvFuc9jPjnD3s6ZjxjoVMV9iDcszq5u6hVmKTNYdpK7eEzGbBidVX2zo8S%252FfIgo%252F0ZG0OTIeQYoevkBICptva78Ol2MFISOYe8x23t8aJ2lQunaGXyHXAFmF6tBZ12UdD8bId6yktD8fp9LNUlrW%252FdAkGaHGUdLPG1F6Po2vqKvvomlRS5jHAoQGuKqgHmkWQnMzAOXtbqrmZz3uHIJNRtBlxnfQBbNIkE5vh%252FxMUVS9TTc69Pbf37teHyBFNA2JnAArNw3H2hWaLf9vkn73RhGHymfE76d1K3l4oA%252BN4VdV56JEpfFHzL6pRSkjBmXHu1LKfkXEQzSAh1JU09o4yaORRTYnbPgZh%252FrgphDPygCpXFSQLIBOTGay5RV%252FmMI9kwvgEiZ8WCw8EaLPX3lurPD%252B0IbeZkAeMzxIRgtmBEX1N%252BkWPkd0mfRmodcWLFrTojGsjGjA0vf5zcIIo8iZ26c0LC9anXy3ohYOoUW1YOdpM4VuW%252BgDALkc6VSKnEAgxNx13onjY5lv8bHVYDgG29HTKm1BdeK%252BvfxFRGBYoGpLKo7LjbuE0R3y02Wj6Ud%252BK%252BhfNJryIn34EXXvgdvCwNPpDpmhjiWJVrWOr9BTbl%252BIoj%252FbChs6FQNKt5b7kEpIrNvSBRh6Sb%252ByCMpX1SVUeaKCCQ1Xs2gHZ2jL%252B%252B37Va9aOwADc%252FbseBloZlnkyWP2IdSGuVFzU5GR3FQImTwJoe4EZM2399Aw0w%253D%253D%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/htYAAOSwvVxhPv-3/s-l225.jpg
2008,Skirt,Diana Ferrari Womens Skirt Size 16 Plus Blue Polka Dot A-Line Zip Flare 249.16,$14.48,https://www.ebay.com/itm/294432943463?_trkparms=ispr%3D1&hash=item448d922d67:g:UMkAAOSwCbthWDCm&amdata=enc%3AAQAGAAACoPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS%252Fwocn770hnih0B3mVHNZ5D0bvufLzpH2YxBA6vVwNqMPtarO04OZ1FcPnLI0gE3%252B%252B8B%252Bw3Unwl2qBYsOoqXOG6%252BLkF2hcWn9Xa5NkiTnD6VWsk%252FlBa3ULdPasbvh%252FFwnJ3cUmuPWl6fVuIcYv0eYVUVeC3YFlK78uQA2KEXtCJ2K573F1UrTvUiQY%252BU3lAQ2XylO7OciU7cJ%252BjTdYfqIXb4FMCA%252FEsMuCWZvkf6nle%252B9Jx2QamxnjWmo0xp4wIu8Gz1KOza8cm8f%252Bk%252FJi43TR7TO8fQbeW4Xo9a%252BqQlH4Y3NaC7M0KO26x%252BsVbdS8SeUb5SEPsn7EcrC4ZHtvgGg4rhQ8UxEG5BwptEvZDjcfT0PyTZUYtSGEf2ka6A6qmfkmvoZccGel5HZPmBebWAvR5QWVchmVTU3Pk0un7IvORmzknfoyRdLHrt47OHDZRiSW5vPcviOMamYBFgaff%252BYrjlkigXNm1VbhiWlls1UDgdqZCsq0hR3F1xpwTXF905fFJL1D8MJzbBNPJWXQHbLFW9w0feKcmfZ8ysaT94fwylQBJVGsOZZsujptUxRrk2JKgNl3hnxzbjfZ5t3XH9sVSldLx9qzCS8OYKUOvTZKRFMEojXpHxSSb%252FLDfmSbf5x37RB6Y39bmCnI%252FOk4CwILAftLwW0Up16ARqu5LeCYdyNJp8kq7eNj3LFDW4PgEiBn3CvrL%252BBz7Th3Z1na4TvYghB71UhLpaPTSIuBR0HeVD38m6%252BklOHYIbgLo6BCB36IJkIGw2ovpQSTKyLT5yyEYxFJikBgZ7mAlEEso4%252B62VkUQPhWzm6VUmVK%252BZF6cXKAUfPFNfM8FDi7YwodnDftQ%253D%253D%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/UMkAAOSwCbthWDCm/s-l225.jpg
2054,Skirt,NWT DEREK LAM 10 CROSBY Sz8 LANAH EMBROIDERED RUCHED W/LACE TRIM SKIRT BLUE,$69.00,https://www.ebay.com/itm/294289414576?hash=item44850419b0:g:XcQAAOSwaoVg-H0F,https://i.ebayimg.com/thumbs/images/g/XcQAAOSwaoVg-H0F/s-l225.jpg
2009,Skirt,💜 LIZ JORDAN Casual Straight Skirt Black Grey Ivory Size S Buy7=FreePost L887,$18.07,https://www.ebay.com/itm/154634994243?_trkparms=ispr%3D1&hash=item2400f6c243:g:fQEAAOSwxwhhMJVF&amdata=enc%3AAQAGAAACoPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsStEKTPzZMfQmny3knR97t0Knqx0p19%252FF6kwGLWicHpXJQuF%252Bn7nqtVvevAEofWP3jIBXt%252BK4SD%252BWeBfcuZQutLSvw5DLYwORJml0Q3pJTxLrT4P4tGc4RelLMwDsAjeomi1siDLVCQ8iM4oe9I%252FBrAFgXP5vKsZm10EnbIYkWnKay6vTl2aJH9mSehIUwSiZEE2OLVCFAROsELH0tTD3IcvnKqbEurZO%252B%252Fx0hScSpkzEv8QT7Mdw5iH462iniLdSSRr7M7HNPjPv94aMhn39L0KxU312q7N7jW%252B1VGF9gW%252FXl1zb2xGRLw%252Bw4OPrAkvEUiZhA2N1b5mHBHvFRmRtYpgemGymXAbMCWrGVcS2kYRykkkueig57G1%252BX1PVGCDLFkYULpEdwJaivCS%252F9jWVTl2u%252Fz2Qzaon9TfLcZw0vAiwICuufMLZuY9DyQXTUzjsvCtCWLRlsKEhL5%252Ftv9EB%252FOMVz3%252FJNzR2TK1xeLjxHI%252Ff0kxLcGiBosRsgmmKXxPHaJZ1YjYkR8SYORzvWOsKRb4KCjsmBPYfLIjJxzgBDFFDr3tS06n3RW0qfhHnr5f14w0A7I3KqoNKpA2%252BeSUt79jhTwDZ2XO4IWcQxKssyyPkVROTQJG0VRzSbJBcqBMiqMTVea1qgkTrST%252Fo0hKdDoNE6D6LJt15s22aDetSGp6gEC%252F0xMbEhXzOUfKmCypr%252BmJssIYX%252BK16GEr8q3pXad98cMhrClsEDs%252FNDd9MBZVCr%252F%252Bz8I30E8hjPJ1xj8S%252F38IrGBsnwvcEO%252FFhqPHA%252BVZ1%252FsaXf8KPbCYaRTJCYPzrwxANiVbtHLgNT%252B0Cws94THYhm1Rt3zHNRtAphsyI7ww%253D%253D%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/fQEAAOSwxwhhMJVF/s-l225.jpg
2010,Skirt,Seasalt Cornwall Pixie Cotton floral print lined skirt velvet trim size 8 VGC,$9.46,https://www.ebay.com/itm/304161505752?hash=item46d17041d8:g:h3QAAOSwQ0thPfIZ,https://i.ebayimg.com/thumbs/images/g/h3QAAOSwQ0thPfIZ/s-l225.jpg
2011,Skirt,💜 CUE Cotton Linen A-Line Short Skirt Blue Size 10 Buy7=FreePost L799,$9.36,https://www.ebay.com/itm/154636325691?_trkparms=ispr%3D1&hash=item24010b133b:g:ep8AAOSwsPZgQIv4&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsStEKTPzZMfQmny3knR97t0LVZD9tan83%252Fq8lWvRVpGihsyWEANW%252BC31Z1XH2WZH4ebIBv4W5Yzh%252BXdip3yaUCf0Jt3%252FrW7fJK84Cxp1l7TLHk5R%252BJybTneEPPqmLdBDJOp1wzo6unmZihnpSaFtnyvf4kVdunKwMCVJZ67XGaY546hLOQK5ogJRwk3hGPhVtapv7tRLzD7lS%252FGp4nejT%252FiJ2ihw0qwAv2%252Bv8BBv8zPkwoeaBAEj1fDWkXMbSdon6tkS5T3P7PhU2xykuOSkAF9vp%252BsMRoU3SlfQwHMm1pExt4ySFQVXRZ4UgzpbMmKq05eyPpl%252BmlUMHtNYTsNQQs6vtSymxB48yMOqt8%252BhzuyRN7kc%252FqpUzHkVyv7XI%252BMeRTz38NeC4P7AuDiqZnu3YmrwAVQAUM2tuxkQt9VZ3zbVxwfOiZ2hc6GE8T%252Bk%252F%252FIHl6QxYj7J0zjkiPIBLbk4uRnxOM3jtbkYZDNV%252FLUJ06776rDfqf32fLp%252BUmuRyZLAJ5baykbmZAfxdw4ViY7Kk7WwDsyz5FliJGqCMiKUGA5K3m150vc2EdoV8HN3FkkiVOzIQvHjL7L1FoglgGOy1Xt7Qe4atMVVJXREyyUyVVVyorqgVzI4xjfZyrw4WDdlsjNGSnCnRyjsVqheOyAEqazzpm7UCfZML7XrpDPV1MnejlxFrOtYGO8V1W2BAGh8QY13oYJn8CfTq9nnYlo%252BRWa9vfC6DgrFhxantEHN9BEuzaiGtQfaTAc3WCaI5TeUviwpsO3lgmiCl5suwjDmAj5Ep6Nnq6OP%252B8Gl0D98AdZP90vPA3V%252FkcxN4s8l0fDyr4%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/ep8AAOSwsPZgQIv4/s-l225.jpg
2012,Skirt,New M&S Collection Terracotta Linen Skirt Sz UK 8 (),$14.07,https://www.ebay.com/itm/362633459664?hash=item546ea377d0:g:7pkAAOSwC~dZ27DM,https://i.ebayimg.com/thumbs/images/g/7pkAAOSwC~dZ27DM/s-l225.jpg
2013,Skirt,S&D ... Black  Lined  Pencil  Skirt ... Petite  Size  14P,$12.98,https://www.ebay.com/itm/124514211585?hash=item1cfda01701:g:WdcAAOSw6N9esuRx,https://i.ebayimg.com/thumbs/images/g/WdcAAOSw6N9esuRx/s-l225.jpg
2014,Skirt,Worthington Womens Faux Wrap Skirt Sz 4 Black Teal Palms,$12.44,https://www.ebay.com/itm/274548512095?hash=item3fec5dd55f:g:YX8AAOSw-JRflft7,https://i.ebayimg.com/thumbs/images/g/YX8AAOSw-JRflft7/s-l225.jpg
2015,Skirt,New Look Dogtooth Zip Front Mini Skirt Size 10 BNWT,$4.06,https://www.ebay.com/itm/124923944035?hash=item1d160c1c63:g:ZSYAAOSwAmxhUL5r,https://i.ebayimg.com/thumbs/images/g/ZSYAAOSwAmxhUL5r/s-l225.jpg
2016,Skirt,Leopard Print Mini Skirt Size 14,$4.47,https://www.ebay.com/itm/203629189561?hash=item2f693ed9b9:g:nAYAAOSwuDxhUfHv,https://i.ebayimg.com/thumbs/images/g/nAYAAOSwuDxhUfHv/s-l225.jpg
2017,Skirt,Kiind Of Navy Knit Midi Skirt S,$9.45,https://www.ebay.com/itm/203515216679?hash=item2f6273c327:g:9F0AAOSwHt9eVCRt,https://i.ebayimg.com/thumbs/images/g/9F0AAOSwHt9eVCRt/s-l225.jpg
2018,Skirt,Vintage Scottish Kilt Skirt Midi Woman M Wool,$22.03,https://www.ebay.com/itm/115023744995?hash=item1ac7f30fe3:g:YasAAOSwBU1hWF1I,https://i.ebayimg.com/thumbs/images/g/YasAAOSwBU1hWF1I/s-l225.jpg
2019,Skirt,SIR the Label Womens Linen Skirt Size 1 Black Mini Zip Elastic Waist Semi 181.15,$18.11,https://www.ebay.com/itm/294434128361?_trkparms=ispr%3D1&hash=item448da441e9:g:MS0AAOSwLNhhPEhF&amdata=enc%3AAQAGAAACoPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS%252Fwocn770hnih0B3mVHNZ5NXVn98UnaqHwJObspUAKCmeyGzx5w6OE9rb6OXv1GHgx6vxxH%252FUfmeau1jpLUv3iOXIsO2C4QvLhJ%252FoNsnxrNCrupniGI1fGSH449kAvpEG0Xz2zhKMfK49GuOkcXB6MEnZzHDWSRs7M%252BzOmKsK%252BetX5JV%252B4Z4ejeVDaaLy%252FNGXF%252FBzPMrBVZj368IA3Z7%252Blp6CfJ4YypuuSbfKyYFJ7UNPnkOjFAS1XJVlHXEw35edE55jC49ViH%252FqIrx2PH3tSalC8Wema4ibwMRyuAGE%252FLSNEvPfRakRTM7uTUGcPcagSpfK%252FfwPl7FqtQ0HHoeg7CXqALKr3RT9z7sfmWNfYow24yw47ltmQgP83DoKS8N%252BLEN%252BIvkku8BIyk5kCYMz4NelWlOJQJhTa5UMiXM3OhrhUa1nd5Hv754Xs4MjV08oBaQHhaHrvyRLFucrnuiqdVoxTJJ0jUw3p4gCRZPhUciIbAWGCZhqAnc30xfeZZPWIZyMGXjeA3AJhAWAp8FynluLmqWmjfE0yiTDetMGpDnbci60bdv7byKuwYhpN3kzpdC9%252B3cZ6mbI3oxuGgPyJqGIipcofUE0XrE0UfW6p28SDDGvhEbeJX6WK7xvqyC3hFJokBEzbRnG6tnsx2PnfdkfG%252F2UU0JHzHTVE5sK2gACamTj83u1e7Tqv%252BjsyT37Ez5BYBePAhw0cv7e7O01J7ZXRKA5XtCIShxRX0OXpik0H4FGzQyFfImEQsm6iUuT3%252B5FLmb9svaiHaM%252F3yr5kV7Z5LTIQ6vZ4WW1rwIuqPK5J77mmLEpb6BnkKLcn68tf9%252FSIklgEVNZKApHs2UPrw%253D%253D%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/MS0AAOSwLNhhPEhF/s-l225.jpg
2020,Skirt,💜 BLUEJUICE Club Party Sequin Mini Skirt Gold Black Size 8 Buy7=FreePost L799,$9.36,https://www.ebay.com/itm/154636325687?_trkparms=ispr%3D1&hash=item24010b1337:g:ckUAAOSwEBdgQJKh&amdata=enc%3AAQAGAAACoPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsStEKTPzZMfQmny3knR97t0DoBtO1hb1USz%252F6RKy463PzvadL20OIrwQzTbukAmG8BWXCE%252BGx6gGXWPD80N%252BZXR1QssKMtAFfddY1XH%252FBLhSbyqk52Sar8444tLTvhbLPSNxkEFrPojMtPUuEX9UT2c4CzjQOA9GFLThdjkKKiqqOCkrya2KcgXzvPkGZ9jCFDmbKCybXX64WddpPKe%252BOXWj5J5st%252FxYT6PNbtMCwJbA2CLu9Vp1mJxnHHw7W5%252BBivxVH2oFRK5Uu7RGq121kqFCMBibbWf9ADk095XMTimWG%252FMIIAGrOjj%252BnbKWUhz%252BpsAe0YygtB4gJZbPY21qBhIoPqs41ibV%252FElCERRw44vhryPXH4sI6XyKuBULCobGm0WFUyaNfULQBVOyk4C7T%252Bm7RZonNWSezqNDa9WVoEXdpCrpSbiLS2NzgZDe3O5vFSWn0GjGbn%252FODcEffaJgWP2R%252F23fPrqssTwel1o7h4LvRFa9a0U%252FmdR9dzcWnbiIZ9XD0L%252Bv2LoqF%252Fth59kgBr7I0R4ccRmbwGZW3fi14UdrrXyN1TyuFkmGORRRQOOaBIuGuTtPpg%252BRXJSBv6BSFj6mUVxyx8UM0arGs%252FG2T2rRIr1YdlSyaQy6Ytqi74odO8artZoSqisdwAuUWel24bP1lQNvjwOdb9%252FsEatt3a6798E%252FctJviN4aegQX%252BfRme35mFeBtdoKmR%252FnlQKw2LuRNu6z%252Bjy2n60uPYUWjFKVI7AjkEdxY3LVk9ljxGnH5mmB0C%252Bp%252BAvsJi2SNbbawoOFkWJq%252BWRJoPbuacpqhRgmPf7dNuqXg0FIZTKS0QtpUVqmzI8BJxHiW%252FiuGj%252FjIAdHw%253D%253D%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/ckUAAOSwEBdgQJKh/s-l225.jpg
2055,Skirt,White House Black Market Cotton Rayon Spandex Skirt Black Women's Size 10,$15.99,https://www.ebay.com/itm/283934701395?hash=item421bd3b753:g:fjQAAOSw0rNbNWss,https://i.ebayimg.com/thumbs/images/g/fjQAAOSw0rNbNWss/s-l225.jpg
2056,Skirt,Dolce Gabbana Skirt It46 Uk14,$169.22,https://www.ebay.com/itm/124931248848?hash=item1d167b92d0:g:cd8AAOSwGzZhVp4k,https://i.ebayimg.com/thumbs/images/g/cd8AAOSwGzZhVp4k/s-l225.jpg
2057,Skirt,Dancing Leopard Leopard Print Maxi Skirt Size 10,$4.06,https://www.ebay.com/itm/165102420094?hash=item2670df007e:g:tCQAAOSwXlNhVx~c,https://i.ebayimg.com/thumbs/images/g/tCQAAOSwXlNhVx~c/s-l225.jpg
